
Model:  michaelScott.keras 


 Retesting 

Iterations:  5000  Gamma:  0.98  Epsilon:  1.0 
Epsilon Decay:  0.99  Learning Rate:  0.001  Batch Size:  16 

Living Factor:  1  Death Penalty:  -32  Jump Penalty:  0.5 

Input Shape:  (80, 150, 1) 


---------- Beginning Training ----------


Run # 2999  Reward:  229.5  Progress: % 15.0943  Frame count:  589176 

Run # 3000  Reward:  219.5  Progress: % 15.0943  Frame count:  589449 


Run: 2951 - 3000  Average Progress: 15.941451020408165  Average Total Reward: 238.03061224489795 
Average Total Jumps: 44.91836734693877  Average Jumps Per Progress %: 3.0  Average Epsilon: 0.009920974201040588 
Average Number of Frames: 292.48979591836735  Average Run Time: 14.68766519974689 Average FPS: 19.913974885770664 

Run # 3001  Reward:  166.5  Progress: % 11.3208  Frame count:  589657 

Run # 3002  Reward:  345.0  Progress: % 22.6415  Frame count:  590067 

Run # 3003  Reward:  357.5  Progress: % 23.5849  Frame count:  590491 

Run # 3004  Reward:  275.5  Progress: % 18.8679  Frame count:  590831 

Run # 3005  Reward:  228.5  Progress: % 15.0943  Frame count:  591111 

Run # 3006  Reward:  248.0  Progress: % 16.0377  Frame count:  591404 

Run # 3007  Reward:  239.0  Progress: % 16.0377  Frame count:  591691 

Run # 3008  Reward:  334.5  Progress: % 22.6415  Frame count:  592100 

Run # 3009  Reward:  358.0  Progress: % 23.5849  Frame count:  592524 

Run # 3010  Reward:  222.5  Progress: % 15.0943  Frame count:  592794 

Run # 3011  Reward:  331.5  Progress: % 21.6981  Frame count:  593184 

Run # 3012  Reward:  229.0  Progress: % 15.0943  Frame count:  593458 

Run # 3013  Reward:  221.5  Progress: % 15.0943  Frame count:  593724 

Run # 3014  Reward:  67.5  Progress: % 4.717  Frame count:  593828 

Run # 3015  Reward:  219.0  Progress: % 14.1509  Frame count:  594095 

Run # 3016  Reward:  159.0  Progress: % 11.3208  Frame count:  594300 

Run # 3017  Reward:  210.5  Progress: % 14.1509  Frame count:  594560 

Run # 3018  Reward:  333.5  Progress: % 21.6981  Frame count:  594955 

Run # 3019  Reward:  233.0  Progress: % 15.0943  Frame count:  595236 

Run # 3020  Reward:  229.5  Progress: % 15.0943  Frame count:  595518 

Run # 3021  Reward:  240.0  Progress: % 16.0377  Frame count:  595814 

Run # 3022  Reward:  362.0  Progress: % 23.5849  Frame count:  596246 

Run # 3023  Reward:  229.5  Progress: % 15.0943  Frame count:  596526 

Run # 3024  Reward:  233.5  Progress: % 16.0377  Frame count:  596818 

Run # 3025  Reward:  153.0  Progress: % 11.3208  Frame count:  597024 

Run # 3026  Reward:  236.0  Progress: % 16.0377  Frame count:  597318 

Run # 3027  Reward:  112.5  Progress: % 8.4906  Frame count:  597479 

Run # 3028  Reward:  329.0  Progress: % 21.6981  Frame count:  597867 

Run # 3029  Reward:  243.0  Progress: % 16.0377  Frame count:  598158 

Run # 3030  Reward:  346.0  Progress: % 22.6415  Frame count:  598567 

Run # 3031  Reward:  243.0  Progress: % 16.0377  Frame count:  598859 

Run # 3032  Reward:  356.0  Progress: % 23.5849  Frame count:  599289 

Run # 3033  Reward:  313.5  Progress: % 21.6981  Frame count:  599677 

Run # 3034  Reward:  225.0  Progress: % 16.0377  Frame count:  599961 

Run # 3035  Reward:  236.5  Progress: % 16.0377  Frame count:  600242 

Run # 3036  Reward:  236.0  Progress: % 16.0377  Frame count:  600532 

Run # 3037  Reward:  7.5  Progress: % 1.8868  Frame count:  600574 

Run # 3038  Reward:  246.0  Progress: % 16.0377  Frame count:  600869 

Run # 3039  Reward:  299.5  Progress: % 19.8113  Frame count:  601221 

Run # 3040  Reward:  366.0  Progress: % 23.5849  Frame count:  601651 

Run # 3041  Reward:  222.0  Progress: % 15.0943  Frame count:  601932 

Run # 3042  Reward:  198.5  Progress: % 14.1509  Frame count:  602187 

Run # 3043  Reward:  233.0  Progress: % 16.0377  Frame count:  602476 

Run # 3044  Reward:  227.0  Progress: % 14.1509  Frame count:  602749 

Run # 3045  Reward:  180.0  Progress: % 12.2642  Frame count:  602974 

Run # 3046  Reward:  236.0  Progress: % 16.0377  Frame count:  603258 

Run # 3047  Reward:  218.0  Progress: % 15.0943  Frame count:  603526 

Run # 3048  Reward:  68.5  Progress: % 4.717  Frame count:  603630 

Run # 3049  Reward:  242.0  Progress: % 16.0377  Frame count:  603921 

Run # 3050  Reward:  236.0  Progress: % 15.0943  Frame count:  604203 


Run: 3001 - 3050  Average Progress: 16.21099387755102  Average Total Reward: 241.78571428571428 
Average Total Jumps: 43.12244897959184  Average Jumps Per Progress %: 3.0  Average Epsilon: 0.009920974201040588 
Average Number of Frames: 295.3469387755102  Average Run Time: 14.86788924372926 Average FPS: 19.864752416021453 

Run # 3051  Reward:  370.5  Progress: % 23.5849  Frame count:  604636 

Run # 3052  Reward:  260.5  Progress: % 17.9245  Frame count:  604949 

Run # 3053  Reward:  236.5  Progress: % 15.0943  Frame count:  605232 

Run # 3054  Reward:  150.5  Progress: % 10.3774  Frame count:  605424 

Run # 3055  Reward:  241.0  Progress: % 16.0377  Frame count:  605717 

Run # 3056  Reward:  238.5  Progress: % 16.0377  Frame count:  606002 

Run # 3057  Reward:  363.0  Progress: % 24.5283  Frame count:  606438 

Run # 3058  Reward:  523.5  Progress: % 33.9623  Frame count:  607051 

Run # 3059  Reward:  300.0  Progress: % 19.8113  Frame count:  607418 

Run # 3060  Reward:  231.0  Progress: % 15.0943  Frame count:  607698 

Run # 3061  Reward:  339.0  Progress: % 23.5849  Frame count:  608124 

Run # 3062  Reward:  372.5  Progress: % 24.5283  Frame count:  608574 

Run # 3063  Reward:  341.0  Progress: % 21.6981  Frame count:  608977 

Run # 3064  Reward:  150.0  Progress: % 10.3774  Frame count:  609171 

Run # 3065  Reward:  429.5  Progress: % 28.3019  Frame count:  609677 

Run # 3066  Reward:  127.0  Progress: % 8.4906  Frame count:  609844 

Run # 3067  Reward:  331.5  Progress: % 21.6981  Frame count:  610245 

Run # 3068  Reward:  230.5  Progress: % 16.0377  Frame count:  610533 

Run # 3069  Reward:  245.5  Progress: % 16.0377  Frame count:  610829 

Run # 3070  Reward:  231.5  Progress: % 16.0377  Frame count:  611115 

Run # 3071  Reward:  344.0  Progress: % 23.5849  Frame count:  611534 

Run # 3072  Reward:  144.5  Progress: % 10.3774  Frame count:  611732 

Run # 3073  Reward:  226.0  Progress: % 15.0943  Frame count:  612009 

Run # 3074  Reward:  320.5  Progress: % 21.6981  Frame count:  612396 

Run # 3075  Reward:  353.0  Progress: % 23.5849  Frame count:  612827 

Run # 3076  Reward:  117.0  Progress: % 8.4906  Frame count:  612988 

Run # 3077  Reward:  247.0  Progress: % 16.0377  Frame count:  613287 

Run # 3078  Reward:  380.0  Progress: % 24.5283  Frame count:  613731 

Run # 3079  Reward:  122.5  Progress: % 8.4906  Frame count:  613896 

Run # 3080  Reward:  224.5  Progress: % 15.0943  Frame count:  614165 

Run # 3081  Reward:  209.0  Progress: % 14.1509  Frame count:  614420 

Run # 3082  Reward:  152.5  Progress: % 10.3774  Frame count:  614614 

Run # 3083  Reward:  206.5  Progress: % 14.1509  Frame count:  614867 

Run # 3084  Reward:  229.5  Progress: % 15.0943  Frame count:  615148 

Run # 3085  Reward:  239.5  Progress: % 16.0377  Frame count:  615441 

Run # 3086  Reward:  326.5  Progress: % 21.6981  Frame count:  615831 

Run # 3087  Reward:  116.5  Progress: % 8.4906  Frame count:  615993 

Run # 3088  Reward:  354.0  Progress: % 23.5849  Frame count:  616423 

Run # 3089  Reward:  209.5  Progress: % 14.1509  Frame count:  616684 

Run # 3090  Reward:  351.0  Progress: % 23.5849  Frame count:  617112 

Run # 3091  Reward:  144.5  Progress: % 10.3774  Frame count:  617304 

Run # 3092  Reward:  232.5  Progress: % 16.0377  Frame count:  617600 

Run # 3093  Reward:  224.0  Progress: % 15.0943  Frame count:  617871 

Run # 3094  Reward:  9.0  Progress: % 1.8868  Frame count:  617918 

Run # 3095  Reward:  227.5  Progress: % 15.0943  Frame count:  618195 

Run # 3096  Reward:  365.0  Progress: % 23.5849  Frame count:  618627 

Run # 3097  Reward:  284.0  Progress: % 18.8679  Frame count:  618973 

Run # 3098  Reward:  208.0  Progress: % 14.1509  Frame count:  619227 

Run # 3099  Reward:  231.5  Progress: % 16.0377  Frame count:  619519 

Run # 3100  Reward:  357.0  Progress: % 23.5849  Frame count:  619943 


Run: 3051 - 3100  Average Progress: 17.115891836734693  Average Total Reward: 255.35714285714286 
Average Total Jumps: 50.42857142857143  Average Jumps Per Progress %: 3.0  Average Epsilon: 0.009920974201040588 
Average Number of Frames: 312.57142857142856  Average Run Time: 15.65515787260873 Average FPS: 19.966034907787396 

Run # 3101  Reward:  529.5  Progress: % 33.9623  Frame count:  620549 

Run # 3102  Reward:  71.0  Progress: % 5.6604  Frame count:  620655 

Run # 3103  Reward:  232.5  Progress: % 16.0377  Frame count:  620947 

Run # 3104  Reward:  233.0  Progress: % 15.0943  Frame count:  621227 

Run # 3105  Reward:  63.5  Progress: % 4.717  Frame count:  621330 

Run # 3106  Reward:  225.5  Progress: % 15.0943  Frame count:  621602 

Run # 3107  Reward:  36.5  Progress: % 2.8302  Frame count:  621673 

Run # 3108  Reward:  330.0  Progress: % 21.6981  Frame count:  622066 

Run # 3109  Reward:  239.0  Progress: % 16.0377  Frame count:  622353 

Run # 3110  Reward:  68.5  Progress: % 4.717  Frame count:  622457 

Run # 3111  Reward:  233.0  Progress: % 16.0377  Frame count:  622744 

Run # 3112  Reward:  338.0  Progress: % 22.6415  Frame count:  623152 

Run # 3113  Reward:  210.5  Progress: % 14.1509  Frame count:  623410 

Run # 3114  Reward:  309.0  Progress: % 19.8113  Frame count:  623780 

Run # 3115  Reward:  226.0  Progress: % 15.0943  Frame count:  624058 

Run # 3116  Reward:  346.0  Progress: % 22.6415  Frame count:  624471 

Run # 3117  Reward:  85.0  Progress: % 5.6604  Frame count:  624591 

Run # 3118  Reward:  362.0  Progress: % 23.5849  Frame count:  625019 

Run # 3119  Reward:  126.5  Progress: % 8.4906  Frame count:  625187 

Run # 3120  Reward:  213.5  Progress: % 15.0943  Frame count:  625460 

Run # 3121  Reward:  544.0  Progress: % 33.9623  Frame count:  626069 

Run # 3122  Reward:  358.0  Progress: % 23.5849  Frame count:  626492 

Run # 3123  Reward:  291.5  Progress: % 18.8679  Frame count:  626845 

Run # 3124  Reward:  349.0  Progress: % 22.6415  Frame count:  627257 

Run # 3125  Reward:  363.0  Progress: % 23.5849  Frame count:  627687 

Run # 3126  Reward:  243.0  Progress: % 16.0377  Frame count:  627983 

Run # 3127  Reward:  411.5  Progress: % 27.3585  Frame count:  628474 

Run # 3128  Reward:  345.0  Progress: % 22.6415  Frame count:  628882 

Run # 3129  Reward:  234.5  Progress: % 16.0377  Frame count:  629169 

Run # 3130  Reward:  123.0  Progress: % 8.4906  Frame count:  629336 

Run # 3131  Reward:  36.0  Progress: % 3.7736  Frame count:  629408 

Run # 3132  Reward:  240.0  Progress: % 16.0377  Frame count:  629699 

Run # 3133  Reward:  374.5  Progress: % 24.5283  Frame count:  630133 

Run # 3134  Reward:  239.0  Progress: % 15.0943  Frame count:  630421 

Run # 3135  Reward:  230.0  Progress: % 15.0943  Frame count:  630699 

Run # 3136  Reward:  296.0  Progress: % 18.8679  Frame count:  631045 

Run # 3137  Reward:  210.5  Progress: % 14.1509  Frame count:  631304 

Run # 3138  Reward:  240.0  Progress: % 16.0377  Frame count:  631594 

Run # 3139  Reward:  365.5  Progress: % 23.5849  Frame count:  632020 

Run # 3140  Reward:  146.0  Progress: % 10.3774  Frame count:  632213 

Run # 3141  Reward:  66.0  Progress: % 4.717  Frame count:  632320 

Run # 3142  Reward:  122.5  Progress: % 8.4906  Frame count:  632485 

Run # 3143  Reward:  115.5  Progress: % 8.4906  Frame count:  632650 

Run # 3144  Reward:  173.5  Progress: % 12.2642  Frame count:  632869 

Run # 3145  Reward:  301.0  Progress: % 19.8113  Frame count:  633233 

Run # 3146  Reward:  358.5  Progress: % 23.5849  Frame count:  633660 

Run # 3147  Reward:  351.5  Progress: % 22.6415  Frame count:  634072 

Run # 3148  Reward:  228.0  Progress: % 15.0943  Frame count:  634348 

Run # 3149  Reward:  239.0  Progress: % 16.0377  Frame count:  634643 

Run # 3150  Reward:  209.0  Progress: % 14.1509  Frame count:  634900 


Run: 3101 - 3150  Average Progress: 16.34577551020408  Average Total Reward: 246.40816326530611 
Average Total Jumps: 43.183673469387756  Average Jumps Per Progress %: 3.0  Average Epsilon: 0.009920974201040588 
Average Number of Frames: 300.0  Average Run Time: 15.07054007783228 Average FPS: 19.906386795074397 

Run # 3151  Reward:  221.5  Progress: % 15.0943  Frame count:  635170 

Run # 3152  Reward:  239.5  Progress: % 16.0377  Frame count:  635457 

Run # 3153  Reward:  5.5  Progress: % 1.8868  Frame count:  635498 

Run # 3154  Reward:  241.5  Progress: % 16.0377  Frame count:  635790 

Run # 3155  Reward:  34.0  Progress: % 3.7736  Frame count:  635860 

Run # 3156  Reward:  230.0  Progress: % 16.0377  Frame count:  636149 

Run # 3157  Reward:  120.5  Progress: % 8.4906  Frame count:  636313 

Run # 3158  Reward:  8.0  Progress: % 1.8868  Frame count:  636360 

Run # 3159  Reward:  117.5  Progress: % 8.4906  Frame count:  636525 

Run # 3160  Reward:  242.0  Progress: % 16.0377  Frame count:  636817 

Run # 3161  Reward:  384.5  Progress: % 25.4717  Frame count:  637274 

Run # 3162  Reward:  237.5  Progress: % 16.0377  Frame count:  637567 

Run # 3163  Reward:  245.5  Progress: % 16.0377  Frame count:  637862 

Run # 3164  Reward:  358.5  Progress: % 23.5849  Frame count:  638292 

Run # 3165  Reward:  229.0  Progress: % 16.0377  Frame count:  638576 

Run # 3166  Reward:  237.0  Progress: % 16.0377  Frame count:  638870 

Run # 3167  Reward:  230.0  Progress: % 15.0943  Frame count:  639147 

Run # 3168  Reward:  142.5  Progress: % 10.3774  Frame count:  639339 

Run # 3169  Reward:  223.0  Progress: % 15.0943  Frame count:  639607 

Run # 3170  Reward:  243.5  Progress: % 16.0377  Frame count:  639906 

Run # 3171  Reward:  307.0  Progress: % 19.8113  Frame count:  640274 

Run # 3172  Reward:  65.5  Progress: % 4.717  Frame count:  640379 

Run # 3173  Reward:  358.5  Progress: % 23.5849  Frame count:  640806 

Run # 3174  Reward:  235.5  Progress: % 16.0377  Frame count:  641096 

Run # 3175  Reward:  236.0  Progress: % 16.0377  Frame count:  641386 

Run # 3176  Reward:  238.0  Progress: % 16.0377  Frame count:  641679 

Run # 3177  Reward:  333.0  Progress: % 21.6981  Frame count:  642081 

Run # 3178  Reward:  31.5  Progress: % 2.8302  Frame count:  642154 

Run # 3179  Reward:  329.0  Progress: % 21.6981  Frame count:  642545 

Run # 3180  Reward:  238.5  Progress: % 16.0377  Frame count:  642839 

Run # 3181  Reward:  133.5  Progress: % 9.434  Frame count:  643015 

Run # 3182  Reward:  120.5  Progress: % 8.4906  Frame count:  643178 

Run # 3183  Reward:  218.0  Progress: % 15.0943  Frame count:  643451 

Run # 3184  Reward:  250.0  Progress: % 16.9811  Frame count:  643759 

Run # 3185  Reward:  297.0  Progress: % 19.8113  Frame count:  644121 

Run # 3186  Reward:  366.5  Progress: % 24.5283  Frame count:  644561 

Run # 3187  Reward:  239.5  Progress: % 16.0377  Frame count:  644852 

Run # 3188  Reward:  280.0  Progress: % 18.8679  Frame count:  645192 

Run # 3189  Reward:  358.0  Progress: % 23.5849  Frame count:  645620 

Run # 3190  Reward:  291.5  Progress: % 18.8679  Frame count:  645966 

Run # 3191  Reward:  80.5  Progress: % 5.6604  Frame count:  646084 

Run # 3192  Reward:  276.5  Progress: % 18.8679  Frame count:  646424 

Run # 3193  Reward:  161.0  Progress: % 11.3208  Frame count:  646631 

Run # 3194  Reward:  234.0  Progress: % 16.0377  Frame count:  646913 

Run # 3195  Reward:  341.0  Progress: % 23.5849  Frame count:  647338 

Run # 3196  Reward:  230.0  Progress: % 16.0377  Frame count:  647629 

Run # 3197  Reward:  83.0  Progress: % 5.6604  Frame count:  647750 

Run # 3198  Reward:  279.5  Progress: % 18.8679  Frame count:  648092 

Run # 3199  Reward:  150.5  Progress: % 10.3774  Frame count:  648287 

Run # 3200  Reward:  339.5  Progress: % 22.6415  Frame count:  648696 


Run: 3151 - 3200  Average Progress: 14.901797959183673  Average Total Reward: 219.46938775510205 
Average Total Jumps: 43.46938775510204  Average Jumps Per Progress %: 3.0  Average Epsilon: 0.009920974201040588 
Average Number of Frames: 273.2040816326531  Average Run Time: 13.725399421185863 Average FPS: 19.90500044836207 

Run # 3201  Reward:  215.0  Progress: % 14.1509  Frame count:  648962 

Run # 3202  Reward:  361.0  Progress: % 24.5283  Frame count:  649400 

Run # 3203  Reward:  194.0  Progress: % 12.2642  Frame count:  649637 

Run # 3204  Reward:  13.0  Progress: % 1.8868  Frame count:  649684 

Run # 3205  Reward:  250.0  Progress: % 16.9811  Frame count:  649985 

Run # 3206  Reward:  282.0  Progress: % 18.8679  Frame count:  650327 

Run # 3207  Reward:  227.5  Progress: % 15.0943  Frame count:  650603 

Run # 3208  Reward:  232.5  Progress: % 15.0943  Frame count:  650883 

Run # 3209  Reward:  120.5  Progress: % 8.4906  Frame count:  651048 

Run # 3210  Reward:  233.0  Progress: % 15.0943  Frame count:  651330 

Run # 3211  Reward:  120.5  Progress: % 8.4906  Frame count:  651494 

Run # 3212  Reward:  236.5  Progress: % 15.0943  Frame count:  651778 

Run # 3213  Reward:  243.5  Progress: % 16.0377  Frame count:  652077 

Run # 3214  Reward:  234.5  Progress: % 16.0377  Frame count:  652361 

Run # 3215  Reward:  231.5  Progress: % 15.0943  Frame count:  652645 

Run # 3216  Reward:  251.5  Progress: % 16.0377  Frame count:  652944 

Run # 3217  Reward:  247.5  Progress: % 16.0377  Frame count:  653245 

Run # 3218  Reward:  228.5  Progress: % 15.0943  Frame count:  653523 

Run # 3219  Reward:  233.0  Progress: % 15.0943  Frame count:  653805 

Run # 3220  Reward:  123.5  Progress: % 8.4906  Frame count:  653971 

Run # 3221  Reward:  385.0  Progress: % 25.4717  Frame count:  654432 

Run # 3222  Reward:  246.5  Progress: % 16.0377  Frame count:  654728 

Run # 3223  Reward:  276.5  Progress: % 18.8679  Frame count:  655071 

Run # 3224  Reward:  119.5  Progress: % 8.4906  Frame count:  655238 

Run # 3225  Reward:  233.0  Progress: % 16.0377  Frame count:  655529 

Run # 3226  Reward:  238.0  Progress: % 16.0377  Frame count:  655820 

Run # 3227  Reward:  122.5  Progress: % 8.4906  Frame count:  655985 

Run # 3228  Reward:  81.5  Progress: % 5.6604  Frame count:  656103 

Run # 3229  Reward:  127.0  Progress: % 8.4906  Frame count:  656269 

Run # 3230  Reward:  14.0  Progress: % 1.8868  Frame count:  656317 

Run # 3231  Reward:  535.5  Progress: % 33.9623  Frame count:  656924 

Run # 3232  Reward:  12.5  Progress: % 1.8868  Frame count:  656970 

Run # 3233  Reward:  40.0  Progress: % 3.7736  Frame count:  657045 

Run # 3234  Reward:  8.0  Progress: % 1.8868  Frame count:  657089 

Run # 3235  Reward:  41.0  Progress: % 3.7736  Frame count:  657166 

Run # 3236  Reward:  14.5  Progress: % 1.8868  Frame count:  657214 

Run # 3237  Reward:  302.5  Progress: % 19.8113  Frame count:  657578 

Run # 3238  Reward:  367.0  Progress: % 24.5283  Frame count:  658014 

Run # 3239  Reward:  155.0  Progress: % 11.3208  Frame count:  658217 

Run # 3240  Reward:  125.0  Progress: % 8.4906  Frame count:  658385 

Run # 3241  Reward:  208.5  Progress: % 14.1509  Frame count:  658640 

Run # 3242  Reward:  354.0  Progress: % 23.5849  Frame count:  659069 

Run # 3243  Reward:  239.5  Progress: % 16.0377  Frame count:  659359 

Run # 3244  Reward:  274.0  Progress: % 18.8679  Frame count:  659698 

Run # 3245  Reward:  127.0  Progress: % 8.4906  Frame count:  659867 

Run # 3246  Reward:  224.0  Progress: % 15.0943  Frame count:  660140 

Run # 3247  Reward:  277.5  Progress: % 18.8679  Frame count:  660479 

Run # 3248  Reward:  236.5  Progress: % 16.0377  Frame count:  660772 

Run # 3249  Reward:  362.0  Progress: % 23.5849  Frame count:  661198 

Run # 3250  Reward:  544.0  Progress: % 33.9623  Frame count:  661812 


Run: 3201 - 3250  Average Progress: 13.785128571428572  Average Total Reward: 204.62244897959184 
Average Total Jumps: 37.04081632653061  Average Jumps Per Progress %: 3.0  Average Epsilon: 0.009920974201040588 
Average Number of Frames: 255.14285714285714  Average Run Time: 12.800577981131417 Average FPS: 19.932135683165892 

Run # 3251  Reward:  308.0  Progress: % 19.8113  Frame count:  662178 

Run # 3252  Reward:  241.5  Progress: % 16.0377  Frame count:  662470 

Run # 3253  Reward:  239.5  Progress: % 16.0377  Frame count:  662766 

Run # 3254  Reward:  120.5  Progress: % 8.4906  Frame count:  662932 

Run # 3255  Reward:  236.0  Progress: % 16.0377  Frame count:  663221 

Run # 3256  Reward:  542.0  Progress: % 33.9623  Frame count:  663838 

Run # 3257  Reward:  228.5  Progress: % 15.0943  Frame count:  664117 

Run # 3258  Reward:  242.0  Progress: % 16.0377  Frame count:  664409 

Run # 3259  Reward:  255.5  Progress: % 17.9245  Frame count:  664728 

Run # 3260  Reward:  243.0  Progress: % 16.0377  Frame count:  665026 

Run # 3261  Reward:  337.0  Progress: % 22.6415  Frame count:  665433 

Run # 3262  Reward:  243.5  Progress: % 16.0377  Frame count:  665728 

Run # 3263  Reward:  83.0  Progress: % 5.6604  Frame count:  665849 

Run # 3264  Reward:  282.5  Progress: % 18.8679  Frame count:  666193 

Run # 3265  Reward:  233.5  Progress: % 15.0943  Frame count:  666475 

Run # 3266  Reward:  248.5  Progress: % 16.0377  Frame count:  666772 

Run # 3267  Reward:  37.0  Progress: % 3.7736  Frame count:  666846 

Run # 3268  Reward:  219.5  Progress: % 14.1509  Frame count:  667113 

Run # 3269  Reward:  529.5  Progress: % 33.9623  Frame count:  667722 

Run # 3270  Reward:  240.5  Progress: % 16.0377  Frame count:  668019 

Run # 3271  Reward:  247.0  Progress: % 16.0377  Frame count:  668316 

Run # 3272  Reward:  367.0  Progress: % 23.5849  Frame count:  668749 

Run # 3273  Reward:  195.0  Progress: % 13.2075  Frame count:  668989 

Run # 3274  Reward:  164.0  Progress: % 11.3208  Frame count:  669200 

Run # 3275  Reward:  303.5  Progress: % 19.8113  Frame count:  669557 

Run # 3276  Reward:  36.0  Progress: % 3.7736  Frame count:  669628 

Run # 3277  Reward:  449.5  Progress: % 28.3019  Frame count:  670153 

Run # 3278  Reward:  244.0  Progress: % 16.0377  Frame count:  670445 

Run # 3279  Reward:  241.0  Progress: % 16.0377  Frame count:  670737 

Run # 3280  Reward:  120.5  Progress: % 8.4906  Frame count:  670904 

Run # 3281  Reward:  118.0  Progress: % 8.4906  Frame count:  671067 

Run # 3282  Reward:  238.0  Progress: % 16.0377  Frame count:  671361 

Run # 3283  Reward:  332.0  Progress: % 21.6981  Frame count:  671753 

Run # 3284  Reward:  123.0  Progress: % 8.4906  Frame count:  671922 

Run # 3285  Reward:  229.5  Progress: % 15.0943  Frame count:  672196 

Run # 3286  Reward:  38.0  Progress: % 3.7736  Frame count:  672271 

Run # 3287  Reward:  122.0  Progress: % 8.4906  Frame count:  672437 

Run # 3288  Reward:  87.5  Progress: % 5.6604  Frame count:  672563 

Run # 3289  Reward:  5.0  Progress: % 1.8868  Frame count:  672603 

Run # 3290  Reward:  6.5  Progress: % 1.8868  Frame count:  672649 

Run # 3291  Reward:  79.5  Progress: % 5.6604  Frame count:  672767 

Run # 3292  Reward:  119.5  Progress: % 8.4906  Frame count:  672932 

Run # 3293  Reward:  167.5  Progress: % 12.2642  Frame count:  673151 

Run # 3294  Reward:  232.0  Progress: % 16.0377  Frame count:  673439 

Run # 3295  Reward:  254.5  Progress: % 16.0377  Frame count:  673747 

Run # 3296  Reward:  235.5  Progress: % 16.0377  Frame count:  674039 

Run # 3297  Reward:  84.0  Progress: % 5.6604  Frame count:  674159 

Run # 3298  Reward:  87.5  Progress: % 5.6604  Frame count:  674282 

Run # 3299  Reward:  82.5  Progress: % 5.6604  Frame count:  674405 

Run # 3300  Reward:  239.0  Progress: % 16.0377  Frame count:  674694 


Run: 3251 - 3300  Average Progress: 13.823636734693878  Average Total Reward: 206.5408163265306 
Average Total Jumps: 36.91836734693877  Average Jumps Per Progress %: 3.0  Average Epsilon: 0.009920974201040588 
Average Number of Frames: 257.0  Average Run Time: 12.854134111988301 Average FPS: 19.993567653873402 

Run # 3301  Reward:  231.0  Progress: % 16.0377  Frame count:  674984 

Run # 3302  Reward:  426.5  Progress: % 28.3019  Frame count:  675482 

Run # 3303  Reward:  123.5  Progress: % 8.4906  Frame count:  675648 

Run # 3304  Reward:  143.0  Progress: % 10.3774  Frame count:  675842 

Run # 3305  Reward:  353.0  Progress: % 23.5849  Frame count:  676264 

Run # 3306  Reward:  368.5  Progress: % 23.5849  Frame count:  676694 

Run # 3307  Reward:  368.0  Progress: % 23.5849  Frame count:  677129 

Run # 3308  Reward:  38.0  Progress: % 2.8302  Frame count:  677202 

Run # 3309  Reward:  543.5  Progress: % 33.9623  Frame count:  677815 

Run # 3310  Reward:  384.0  Progress: % 25.4717  Frame count:  678278 

Run # 3311  Reward:  174.0  Progress: % 12.2642  Frame count:  678496 

Run # 3312  Reward:  121.5  Progress: % 8.4906  Frame count:  678665 

Run # 3313  Reward:  40.0  Progress: % 3.7736  Frame count:  678739 

Run # 3314  Reward:  264.0  Progress: % 17.9245  Frame count:  679063 

Run # 3315  Reward:  198.5  Progress: % 14.1509  Frame count:  679314 

Run # 3316  Reward:  192.5  Progress: % 12.2642  Frame count:  679548 

Run # 3317  Reward:  264.5  Progress: % 17.9245  Frame count:  679868 

Run # 3318  Reward:  11.5  Progress: % 1.8868  Frame count:  679913 

Run # 3319  Reward:  39.0  Progress: % 3.7736  Frame count:  679988 

Run # 3320  Reward:  179.5  Progress: % 12.2642  Frame count:  680209 

Run # 3321  Reward:  238.5  Progress: % 16.0377  Frame count:  680499 

Run # 3322  Reward:  180.0  Progress: % 12.2642  Frame count:  680721 

Run # 3323  Reward:  15.0  Progress: % 1.8868  Frame count:  680769 

Run # 3324  Reward:  130.0  Progress: % 8.4906  Frame count:  680938 

Run # 3325  Reward:  177.0  Progress: % 12.2642  Frame count:  681158 

Run # 3326  Reward:  80.0  Progress: % 5.6604  Frame count:  681272 

Run # 3327  Reward:  122.0  Progress: % 8.4906  Frame count:  681437 

Run # 3328  Reward:  126.0  Progress: % 8.4906  Frame count:  681605 

Run # 3329  Reward:  36.5  Progress: % 3.7736  Frame count:  681680 

Run # 3330  Reward:  64.0  Progress: % 4.717  Frame count:  681783 

Run # 3331  Reward:  37.0  Progress: % 3.7736  Frame count:  681856 

Run # 3332  Reward:  234.0  Progress: % 16.0377  Frame count:  682143 

Run # 3333  Reward:  537.0  Progress: % 33.9623  Frame count:  682754 

Run # 3334  Reward:  127.0  Progress: % 8.4906  Frame count:  682922 

